time[s],Angle - sensor1.phi [rad],Angle - sensor2.phi [rad]
4.902,1.58889778458777,1.60082474819658
4.903,1.58889231599963,1.60081617645288
4.904,1.58888685023938,1.60080760888798
4.905,1.58888138730553,1.60079904549986
4.906,1.58887592719657,1.60079048628647
4.907,1.58887046991101,1.60078193124577
4.908,1.58886501544735,1.60077338037575
4.909,1.5888595638041,1.60076483367436
4.91,1.58885411497975,1.60075629113957
4.911,1.58884866897283,1.60074775276936
4.912,1.58884322578183,1.60073921856168
4.913,1.58883778540526,1.60073068851452
4.914,1.58883234784163,1.60072216262585
4.915,1.58882691308945,1.60071364089363
4.916,1.58882148114722,1.60070512331585
4.917,1.58881605201347,1.60069660989048
4.918,1.5888106256867,1.60068810061549
4.919,1.58880520216542,1.60067959548886
4.92,1.58879978144815,1.60067109450858
4.921,1.5887943635334,1.60066259767262
4.922,1.58878894841968,1.60065410497895
4.923,1.58878353610551,1.60064561642557
4.924,1.58877812658941,1.60063713201045
4.925,1.5887727198699,1.60062865173157
4.926,1.58876731594549,1.60062017558693
4.927,1.5887619148147,1.60061170357451
4.928,1.58875651647605,1.60060323569228
4.929,1.58875112092806,1.60059477193825
4.93,1.58874572816925,1.60058631231039
4.931,1.58874033819815,1.6005778568067
4.932,1.58873495101328,1.60056940542516
4.933,1.58872956661315,1.60056095816378
4.934,1.5887241849963,1.60055251502053
4.935,1.58871880616125,1.60054407599341
4.936,1.58871343010653,1.60053564108043
4.937,1.58870805683066,1.60052721027956
4.938,1.58870268633218,1.60051878358881
4.939,1.5886973186096,1.60051036100617
4.94,1.58869195366145,1.60050194252965
4.941,1.58868659148628,1.60049352815724
4.942,1.58868123208261,1.60048511788694
4.943,1.58867587544896,1.60047671171675
4.944,1.58867052158388,1.60046830964467
4.945,1.5886651704859,1.60045991166871
4.946,1.58865982215355,1.60045151778687
4.947,1.58865447658536,1.60044312799715
4.948,1.58864913377987,1.60043474229757
4.949,1.58864379373561,1.60042636068612
4.95,1.58863845645113,1.60041798316082
4.951,1.58863312192497,1.60040960971966
4.952,1.58862779015565,1.60040124036067
4.953,1.58862246114172,1.60039287508186
4.954,1.58861713488173,1.60038451388123
4.955,1.5886118113742,1.60037615675679
4.956,1.58860649061769,1.60036780370657
4.957,1.58860117261073,1.60035945472857
4.958,1.58859585735187,1.60035110982081
4.959,1.58859054483966,1.60034276898131
4.96,1.58858523507263,1.60033443220808
4.961,1.58857992804934,1.60032609949915
4.962,1.58857462376832,1.60031777085252
4.963,1.58856932222814,1.60030944626623
4.964,1.58856402342733,1.60030112573829
4.965,1.58855872736445,1.60029280926672
4.966,1.58855343403804,1.60028449684956
4.967,1.58854814344666,1.60027618848481
4.968,1.58854285558886,1.60026788417051
4.969,1.58853757046318,1.60025958390469
4.97,1.58853228806818,1.60025128768536
4.971,1.58852700840242,1.60024299551057
4.972,1.58852173146445,1.60023470737832
4.973,1.58851645725283,1.60022642328667
4.974,1.5885111857661,1.60021814323363
4.975,1.58850591700284,1.60020986721724
4.976,1.58850065096159,1.60020159523554
4.977,1.58849538764091,1.60019332728655
4.978,1.58849012703936,1.60018506336831
4.979,1.58848486915551,1.60017680347885
4.98,1.58847961398791,1.60016854761622
4.981,1.58847436153513,1.60016029577844
4.982,1.58846911179572,1.60015204796357
4.983,1.58846386476825,1.60014380416963
4.984,1.58845862045129,1.60013556439467
4.985,1.58845337884339,1.60012732863673
4.986,1.58844813994313,1.60011909689385
4.987,1.58844290374907,1.60011086916407
4.988,1.58843767025977,1.60010264544544
4.989,1.58843243947381,1.60009442573601
4.99,1.58842721138975,1.60008621003382
4.991,1.58842198600617,1.60007799833691
4.992,1.58841676332162,1.60006979064334
4.993,1.58841154333469,1.60006158695116
4.994,1.58840632604394,1.6000533872584
4.995,1.58840111144795,1.60004519156314
4.996,1.58839589954529,1.6000369998634
4.997,1.58839069033453,1.60002881215726
4.998,1.58838548381425,1.60002062844276
4.999,1.58838027998302,1.60001244871796
5,1.58837507883942,1.60000427298091
5.001,1.58836988038203,1.59999610122967
5.002,1.58836468460943,1.5999879334623
5.003,1.58835949152018,1.59997976967685
5.004,1.58835430111288,1.59997160987139
5.005,1.5883491133861,1.59996345404397
5.006,1.58834392833842,1.59995530219266
5.007,1.58833874596843,1.59994715431552
5.008,1.5883335662747,1.59993901041061
5.009,1.58832838925583,1.599930870476
5.01,1.58832321491038,1.59992273450974
5.011,1.58831804323696,1.59991460250992
5.012,1.58831287423414,1.59990647447458
5.013,1.58830770790051,1.59989835040181
5.014,1.58830254423465,1.59989023028967
5.015,1.58829738323516,1.59988211413623
5.016,1.58829222490062,1.59987400193956
5.017,1.58828706922963,1.59986589369774
5.018,1.58828191622076,1.59985778940882
5.019,1.58827676587262,1.5998496890709
5.02,1.58827161818379,1.59984159268204
5.021,1.58826647315287,1.59983350024032
5.022,1.58826133077845,1.59982541174381
5.023,1.58825619105912,1.5998173271906
5.024,1.58825105399348,1.59980924657875
5.025,1.58824591958012,1.59980116990636
5.026,1.58824078781764,1.59979309717149
5.027,1.58823565870464,1.59978502837224
5.028,1.58823053223971,1.59977696350668
5.029,1.58822540842145,1.59976890257289
5.03,1.58822028724846,1.59976084556896
5.031,1.58821516871934,1.59975279249298
5.032,1.5882100528327,1.59974474334302
5.033,1.58820493958712,1.59973669811718
5.034,1.58819982898123,1.59972865681354
5.035,1.5881947210136,1.5997206194302
5.036,1.58818961568286,1.59971258596524
5.037,1.58818451298761,1.59970455641675
5.038,1.58817941292645,1.59969653078282
5.039,1.58817431549798,1.59968850906155
5.04,1.58816922070082,1.59968049125103
5.041,1.58816412853356,1.59967247734934
5.042,1.58815903899483,1.5996644673546
5.043,1.58815395208322,1.59965646126489
5.044,1.58814886779735,1.59964845907831
5.045,1.58814378613583,1.59964046079296
5.046,1.58813870709727,1.59963246640693
5.047,1.58813363068028,1.59962447591833
5.048,1.58812855688347,1.59961648932526
5.049,1.58812348570546,1.59960850662581
5.05,1.58811841714486,1.5996005278181
5.051,1.58811335120029,1.59959255290022
5.052,1.58810828787035,1.59958458187028
5.053,1.58810322715368,1.59957661472638
5.054,1.58809816904888,1.59956865146663
5.055,1.58809311355457,1.59956069208914
5.056,1.58808806066938,1.59955273659201
5.057,1.58808301039192,1.59954478497336
5.058,1.58807796272081,1.59953683723129
5.059,1.58807291765467,1.59952889336391
5.06,1.58806787519212,1.59952095336934
5.061,1.58806283533179,1.59951301724568
5.062,1.5880577980723,1.59950508499106
5.063,1.58805276341228,1.59949715660358
5.064,1.58804773135034,1.59948923208137
5.065,1.58804270188511,1.59948131142253
5.066,1.58803767501523,1.59947339462518
5.067,1.58803265073931,1.59946548168745
5.068,1.58802762905598,1.59945757260745
5.069,1.58802260996388,1.5994496673833
5.07,1.58801759346163,1.59944176601313
5.071,1.58801257954786,1.59943386849504
5.072,1.5880075682212,1.59942597482718
5.073,1.58800255948028,1.59941808500765
5.074,1.58799755332374,1.59941019903459
5.075,1.5879925497502,1.59940231690612
5.076,1.58798754875831,1.59939443862036
5.077,1.5879825503467,1.59938656417545
5.078,1.58797755451399,1.59937869356951
5.079,1.58797256125883,1.59937082680067
5.08,1.58796757057985,1.59936296386706
5.081,1.58796258247569,1.59935510476681
5.082,1.58795759694499,1.59934724949805
5.083,1.58795261398639,1.59933939805893
5.084,1.58794763359852,1.59933155044756
5.085,1.58794265578003,1.59932370666208
5.086,1.58793768052955,1.59931586670063
5.087,1.58793270784574,1.59930803056135
5.088,1.58792773772722,1.59930019824237
5.089,1.58792277017265,1.59929236974183
5.09,1.58791780518067,1.59928454505788
5.091,1.58791284274992,1.59927672418864
5.092,1.58790788287904,1.59926890713226
5.093,1.58790292556669,1.59926109388689
5.094,1.58789797081152,1.59925328445066
5.095,1.58789301861215,1.59924547882172
5.096,1.58788806896726,1.59923767699821
5.097,1.58788312187548,1.59922987897828
5.098,1.58787817733547,1.59922208476008
5.099,1.58787323534587,1.59921429434175
5.1,1.58786829590533,1.59920650772143
5.101,1.58786335901252,1.59919872489729
5.102,1.58785842466608,1.59919094586747
5.103,1.58785349286466,1.59918317063011
5.104,1.58784856360692,1.59917539918338
5.105,1.58784363689151,1.59916763152542
5.106,1.58783871271709,1.59915986765439
5.107,1.58783379108231,1.59915210756844
5.108,1.58782887198584,1.59914435126573
5.109,1.58782395542633,1.59913659874441
5.11,1.58781904140243,1.59912885000265
5.111,1.58781412991281,1.59912110503859
5.112,1.58780922095613,1.59911336385039
5.113,1.58780431453105,1.59910562643623
5.114,1.58779941063622,1.59909789279425
5.115,1.58779450927032,1.59909016292262
5.116,1.587789610432,1.59908243681951
5.117,1.58778471411992,1.59907471448307
5.118,1.58777982033276,1.59906699591147
5.119,1.58777492906917,1.59905928110287
5.12,1.58777004032783,1.59905157005545
5.121,1.58776515410739,1.59904386276736
5.122,1.58776027040653,1.59903615923678
5.123,1.58775538922391,1.59902845946187
5.124,1.58775051055821,1.5990207634408
5.125,1.58774563440808,1.59901307117175
5.126,1.58774076077221,1.59900538265289
5.127,1.58773588964926,1.59899769788238
5.128,1.5877310210379,1.59899001685841
5.129,1.5877261549368,1.59898233957914
5.13,1.58772129134465,1.59897466604275
5.131,1.5877164302601,1.59896699624741
5.132,1.58771157168184,1.59895933019131
5.133,1.58770671560855,1.59895166787262
5.134,1.58770186203889,1.59894400928952
5.135,1.58769701097154,1.59893635444019
5.136,1.58769216240518,1.5989287033228
5.137,1.58768731633849,1.59892105593555
5.138,1.58768247277015,1.59891341227661
5.139,1.58767763169883,1.59890577234416
5.14,1.58767279312322,1.59889813613639
5.141,1.58766795704199,1.59889050365149
5.142,1.58766312345384,1.59888287488763
5.143,1.58765829235743,1.59887524984301
5.144,1.58765346375146,1.59886762851581
5.145,1.5876486376346,1.59886001090423
5.146,1.58764381400554,1.59885239700644
5.147,1.58763899286297,1.59884478682065
5.148,1.58763417420557,1.59883718034503
5.149,1.58762935803203,1.59882957757779
5.15,1.58762454434104,1.59882197851712
5.151,1.58761973313128,1.5988143831612
5.152,1.58761492440144,1.59880679150824
5.153,1.58761011815021,1.59879920355642
5.154,1.58760531437628,1.59879161930396
5.155,1.58760051307834,1.59878403874903
5.156,1.58759571425509,1.59877646188984
5.157,1.58759091790521,1.5987688887246
5.158,1.58758612402739,1.59876131925149
5.159,1.58758133262034,1.59875375346872
5.16,1.58757654368275,1.59874619137449
5.161,1.5875717572133,1.59873863296701
5.162,1.5875669732107,1.59873107824447
5.163,1.58756219167364,1.59872352720508
5.164,1.58755741260083,1.59871597984705
5.165,1.58755263599095,1.59870843616858
5.166,1.5875478618427,1.59870089616788
5.167,1.58754309015479,1.59869335984315
5.168,1.58753832092591,1.59868582719261
5.169,1.58753355415477,1.59867829821446
5.17,1.58752878984007,1.59867077290691
5.171,1.5875240279805,1.59866325126818
5.172,1.58751926857477,1.59865573329647
5.173,1.58751451162159,1.59864821899001
5.174,1.58750975711966,1.598640708347
5.175,1.58750500506768,1.59863320136565
5.176,1.58750025546436,1.59862569804419
5.177,1.5874955083084,1.59861819838082
5.178,1.58749076359851,1.59861070237378
5.179,1.5874860213334,1.59860321002127
5.18,1.58748128151178,1.59859572132151
5.181,1.58747654413236,1.59858823627272
5.182,1.58747180919384,1.59858075487313
5.183,1.58746707669494,1.59857327712095
5.184,1.58746234663436,1.59856580301441
5.185,1.58745761901083,1.59855833255174
5.186,1.58745289382304,1.59855086573114
5.187,1.58744817106972,1.59854340255086
5.188,1.58744345074958,1.59853594300912
5.189,1.58743873286133,1.59852848710413
5.19,1.58743401740369,1.59852103483414
5.191,1.58742930437537,1.59851358619736
5.192,1.5874245937751,1.59850614119203
5.193,1.58741988560158,1.59849869981638
5.194,1.58741517985354,1.59849126206864
5.195,1.58741047652969,1.59848382794704
5.196,1.58740577562876,1.59847639744982
5.197,1.58740107714946,1.5984689705752
5.198,1.58739638109051,1.59846154732142
5.199,1.58739168745064,1.59845412768672
5.2,1.58738699622857,1.59844671166934
5.201,1.58738230742302,1.5984392992675
5.202,1.58737762103271,1.59843189047945
5.203,1.58737293705638,1.59842448530343
5.204,1.58736825549274,1.59841708373768
5.205,1.58736357634051,1.59840968578043
5.206,1.58735889959843,1.59840229142993
5.207,1.58735422526523,1.59839490068442
5.208,1.58734955333963,1.59838751354214
5.209,1.58734488382035,1.59838013000135
5.21,1.58734021670613,1.59837275006027
5.211,1.5873355519957,1.59836537371716
5.212,1.58733088968779,1.59835800097027
5.213,1.58732622978112,1.59835063181784
5.214,1.58732157227444,1.59834326625812
5.215,1.58731691716647,1.59833590428935
5.216,1.58731226445594,1.5983285459098
5.217,1.5873076141416,1.5983211911177
5.218,1.58730296622217,1.59831383991132
5.219,1.58729832069639,1.5983064922889
5.22,1.587293677563,1.5982991482487
5.221,1.58728903682073,1.59829180778896
5.222,1.58728439846831,1.59828447090796
5.223,1.5872797625045,1.59827713760393
5.224,1.58727512892802,1.59826980787514
5.225,1.58727049773762,1.59826248171985
5.226,1.58726586893203,1.59825515913632
5.227,1.58726124250999,1.5982478401228
5.228,1.58725661847026,1.59824052467755
5.229,1.58725199681156,1.59823321279883
5.23,1.58724737753265,1.59822590448491
5.231,1.58724276063226,1.59821859973406
5.232,1.58723814610914,1.59821129854452
5.233,1.58723353396204,1.59820400091457
5.234,1.58722892418969,1.59819670684247
5.235,1.58722431679085,1.5981894163265
5.236,1.58721971176427,1.5981821293649
5.237,1.58721510910868,1.59817484595596
5.238,1.58721050882284,1.59816756609794
5.239,1.5872059109055,1.59816028978911
5.24,1.5872013153554,1.59815301702774
5.241,1.5871967221713,1.59814574781211
5.242,1.58719213135195,1.59813848214047
5.243,1.5871875428961,1.59813122001112
5.244,1.58718295680249,1.59812396142231
5.245,1.58717837306989,1.59811670637233
5.246,1.58717379169705,1.59810945485945
5.247,1.58716921268272,1.59810220688194
5.248,1.58716463602566,1.59809496243809
5.249,1.58716006172462,1.59808772152617
5.25,1.58715548977835,1.59808048414445
5.251,1.58715092018562,1.59807325029123
5.252,1.58714635294519,1.59806601996478
5.253,1.5871417880558,1.59805879316337
5.254,1.58713722551623,1.5980515698853
5.255,1.58713266532522,1.59804435012885
5.256,1.58712810748154,1.59803713389229
5.257,1.58712355198396,1.59802992117392
5.258,1.58711899883122,1.59802271197201
5.259,1.5871144480221,1.59801550628486
5.26,1.58710989955536,1.59800830411075
5.261,1.58710535342976,1.59800110544798
5.262,1.58710080964406,1.59799391029482
5.263,1.58709626819703,1.59798671864957
5.264,1.58709172908744,1.59797953051051
5.265,1.58708719231405,1.59797234587595
5.266,1.58708265787563,1.59796516474417
5.267,1.58707812577094,1.59795798711346
5.268,1.58707359599876,1.59795081298212
5.269,1.58706906855786,1.59794364234845
5.27,1.58706454344699,1.59793647521073
5.271,1.58706002066494,1.59792931156726
5.272,1.58705550021048,1.59792215141635
5.273,1.58705098208236,1.59791499475629
5.274,1.58704646627938,1.59790784158537
5.275,1.5870419528003,1.5979006919019
5.276,1.58703744164389,1.59789354570418
5.277,1.58703293280893,1.59788640299051
5.278,1.5870284262942,1.59787926375918
5.279,1.58702392209846,1.59787212800852
5.28,1.5870194202205,1.5978649957368
5.281,1.58701492065909,1.59785786694235
5.282,1.58701042341302,1.59785074162347
5.283,1.58700592848105,1.59784361977846
5.284,1.58700143586196,1.59783650140563
5.285,1.58699694555455,1.59782938650329
5.286,1.58699245755758,1.59782227506974
5.287,1.58698797186983,1.5978151671033
5.288,1.5869834884901,1.59780806260227
5.289,1.58697900741716,1.59780096156498
5.29,1.58697452864979,1.59779386398972
5.291,1.58697005218677,1.59778676987481
5.292,1.5869655780269,1.59777967921856
5.293,1.58696110616896,1.5977725920193
5.294,1.58695663661173,1.59776550827533
5.295,1.58695216935399,1.59775842798497
5.296,1.58694770439454,1.59775135114654
5.297,1.58694324173216,1.59774427775835
5.298,1.58693878136565,1.59773720781873
5.299,1.58693432329378,1.59773014132599
5.3,1.58692986751535,1.59772307827845
5.301,1.58692541402914,1.59771601867444
5.302,1.58692096283396,1.59770896251227
5.303,1.58691651392858,1.59770190979027
5.304,1.58691206731181,1.59769486050676
5.305,1.58690762298243,1.59768781466007
5.306,1.58690318093924,1.59768077224851
5.307,1.58689874118104,1.59767373327043
5.308,1.58689430370661,1.59766669772413
5.309,1.58688986851475,1.59765966560796
5.31,1.58688543560425,1.59765263692023
5.311,1.58688100497393,1.59764561165929
5.312,1.58687657662256,1.59763858982345
5.313,1.58687215054895,1.59763157141105
5.314,1.58686772675191,1.59762455642041
5.315,1.58686330523021,1.59761754484988
5.316,1.58685888598268,1.59761053669779
5.317,1.5868544690081,1.59760353196246
5.318,1.58685005430528,1.59759653064224
5.319,1.58684564187302,1.59758953273546
5.32,1.58684123171012,1.59758253824045
5.321,1.58683682381539,1.59757554715556
5.322,1.58683241818763,1.59756855947912
5.323,1.58682801482564,1.59756157520947
5.324,1.58682361372823,1.59755459434495
5.325,1.5868192148942,1.59754761688389
5.326,1.58681481832236,1.59754064282465
5.327,1.58681042401152,1.59753367216556
5.328,1.58680603196048,1.59752670490497
5.329,1.58680164216806,1.59751974104122
5.33,1.58679725463306,1.59751278057265
5.331,1.58679286935429,1.59750582349761
5.332,1.58678848633056,1.59749886981445
5.333,1.58678410556069,1.59749191952151
5.334,1.58677972704347,1.59748497261714
5.335,1.58677535077774,1.59747802909969
5.336,1.58677097676229,1.59747108896751
5.337,1.58676660499594,1.59746415221894
